id	type	license	datasetID	basisOfRecord	occurrenceID	occurrenceRemarks	sex	lifeStage	reproductiveCondition	organismName	samplingProtocol	eventDateRange	decimalLatitude	decimalLongitude	geodeticDatum	scientificNameID	scientificName	taxonRank	footprintWKT
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-06					IdCoy_P3_1		2005-06-06T00:00:00Z/2005-06-06T23:55:00Z	43.804814	-112.709243	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7489895063099 43.77594350311445, -112.7528951077902 43.77783460540117, -112.7563626085816 43.7852899045762, -112.7555067077741 43.78646130775576, -112.7428848007679 43.80035680891586, -112.7358389980133 43.80720351334932, -112.7309891949921 43.81187051308707, -112.6965458784594 43.8373777137519, -112.6867355748159 43.83234101276059, -112.6849955754726 43.82797961274883, -112.6857583765491 43.82304181258119, -112.6921441822367 43.7919207034637, -112.6965141838788 43.79000489971318, -112.7320002995203 43.77754410708118, -112.7443870039646 43.77622350370042, -112.7489895063099 43.77594350311445))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-07					IdCoy_P3_1		2005-06-07T00:00:00Z/2005-06-07T23:55:00Z	43.807164	-112.700608	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7088086883468 43.79226350180586, -112.7302739971207 43.79526820806797, -112.7150969866659 43.82577851185933, -112.6906397762614 43.83323271129714, -112.6906252774498 43.83323601407911, -112.6845702741151 43.83233521582726, -112.6657336691147 43.82160820887363, -112.6639933679537 43.8203574106435, -112.6587405664811 43.81362300532742, -112.6594527681354 43.80259320139409, -112.6597555683148 43.79934520670149, -112.6629605695024 43.79886490746812, -112.7088086883468 43.79226350180586))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-08					IdCoy_P3_1		2005-06-08T00:00:00Z/2005-06-08T23:55:00Z	43.807143	-112.702443	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7416417028065 43.77658070098429, -112.746058704769 43.77711180723146, -112.7533662075064 43.77839050300799, -112.7560706084641 43.78016570466707, -112.7191922896528 43.82046161264862, -112.7119250854498 43.82791301252114, -112.7074536832834 43.83128601341095, -112.7046705819614 43.83251491380982, -112.6952544783743 43.83498181877214, -112.6908977769954 43.83568241251221, -112.6816836736697 43.83387961452033, -112.6785608723905 43.83284271683857, -112.6690127707043 43.81666570968078, -112.6624175688413 43.80295410628458, -112.68038697648 43.79586160670148, -112.7384848016494 43.77734819885081, -112.7416417028065 43.77658070098429))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-09					IdCoy_P3_1		2005-06-09T00:00:00Z/2005-06-09T23:55:00Z	43.794322	-112.719208	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7383223017985 43.77400380407047, -112.7427473033772 43.77703070191653, -112.7455409040241 43.77932710561696, -112.7481962049239 43.78190570522339, -112.7489070047294 43.78464880706606, -112.7492128055051 43.78612600339591, -112.728979794685 43.81151131527929, -112.6830383750582 43.82756021531301, -112.6790536736919 43.82632161054021, -112.6929439818036 43.79222100402639, -112.6937147829381 43.79044990339683, -112.6966330843786 43.78916240735634, -112.7270089967113 43.77788050432358, -112.7383223017985 43.77400380407047))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-10					IdCoy_P3_1		2005-06-10T00:00:00Z/2005-06-10T23:55:00Z	43.808039	-112.701254	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7201114942176 43.78486350497228, -112.7528090066158 43.78513460882488, -112.755548108001 43.78543240810438, -112.7562731077987 43.78688270506535, -112.7411577998509 43.8024324058011, -112.7384261986498 43.8049988111117, -112.731738395239 43.81109160926491, -112.7019861816235 43.83032821531307, -112.6957902786851 43.83322681635057, -112.6912130763716 43.83397771156581, -112.6880844756222 43.83431321154402, -112.6830958739802 43.8342341171359, -112.6775141722579 43.83261161583417, -112.6756622717877 43.831157417472, -112.6729352708426 43.82486380945993, -112.663763070372 43.80242160130023, -112.6668655711424 43.7987018077919, -112.6703377727484 43.79697460023616, -112.7201114942176 43.78486350497228))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-11					IdCoy_P3_1		2005-06-11T00:00:00Z/2005-06-11T23:55:00Z	43.812621	-112.704507	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7432931024971 43.78370520081531, -112.7455181045698 43.78448130929524, -112.748879804524 43.78720460796778, -112.7489117047279 43.78724600472929, -112.7489170055844 43.78725410792098, -112.7455948028414 43.79046770968561, -112.7068994834355 43.8266602158134, -112.6852927742618 43.83698271300414, -112.6804772731627 43.83545961749254, -112.6771839714915 43.83375021642576, -112.6598541676893 43.80524381027837, -112.6631030700964 43.8029477048723, -112.6928341825348 43.78957520051159, -112.7035569870073 43.7876338059075, -112.7302222983418 43.78395680438243, -112.7304344975009 43.78392800240263, -112.7432931024971 43.78370520081531))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-12					IdCoy_P3_1		2005-06-12T00:00:00Z/2005-06-12T23:55:00Z	43.810016	-112.706471	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7445701047277 43.7764641046727, -112.748629506062 43.77728050432793, -112.751914007254 43.77813350264991, -112.7550320084158 43.77997820653846, -112.7538703071486 43.78466930974218, -112.7517681057152 43.78725800634, -112.710217284823 43.83712992130367, -112.7028177811732 43.8377899159704, -112.6805197727337 43.83265881540802, -112.6804441739707 43.82945521659015, -112.6807491739212 43.82559681164503, -112.6827864747918 43.82284961062408, -112.7249639957149 43.78049850446156, -112.7263400969105 43.77970350386932, -112.7328077996825 43.7777841018784, -112.7445701047277 43.7764641046727))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-13					IdCoy_P3_1		2005-06-13T00:00:00Z/2005-06-13T23:55:00Z	43.801753	-112.712906	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7401859023091 43.78326300106686, -112.7431603031939 43.78368660852005, -112.7391772990709 43.80328050592424, -112.7271214934286 43.81400630853353, -112.7048297825613 43.8256830096676, -112.6998966810722 43.82766711615427, -112.6793150726189 43.83179271597233, -112.6737919707283 43.82853911014619, -112.6712855707588 43.82536681058262, -112.6695125701448 43.8225996085037, -112.7007641859076 43.79159430413429, -112.7021600856301 43.79081800148148, -112.7401859023091 43.78326300106686))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-14					IdCoy_P3_1		2005-06-14T00:00:00Z/2005-06-14T23:55:00Z	43.799352	-112.713602	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7395642021366 43.77487320685371, -112.7455287055337 43.77512210545126, -112.7491070066486 43.77611570057288, -112.7534645075203 43.77799710046973, -112.7544192069529 43.78683300799435, -112.7533117065946 43.7931449078866, -112.7332044967858 43.80991211419008, -112.7193236896976 43.81997711320133, -112.6675814700138 43.81325850842401, -112.6635702691795 43.81066210367027, -112.6605144681652 43.80815160709501, -112.6597186684406 43.80519160362811, -112.66089366858 43.80201240849781, -112.6631011705025 43.79879930415553, -112.6713336729814 43.79493070026152, -112.6792272775065 43.79232180201133, -112.7322955993176 43.77617740019989, -112.7349262007341 43.77557850251652, -112.7395642021366 43.77487320685371))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-15					IdCoy_P3_1		2005-06-15T00:00:00Z/2005-06-15T23:55:00Z	43.808307	-112.705413	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6933264824218 43.78933299983643, -112.6969541840505 43.78961570070811, -112.7291583957539 43.79559490382304, -112.7129922845548 43.8462021192801, -112.7112050837827 43.84795132353538, -112.7106583827639 43.84837211786745, -112.6760927714873 43.83368771805623, -112.6710458702328 43.82847490985932, -112.6648219687737 43.82028991369739, -112.6629650679411 43.81654130750349, -112.6611797683811 43.80801490375961, -112.6639966707569 43.7972599016196, -112.6647077708512 43.79665630073617, -112.6808150776156 43.7915249051788, -112.6889255812007 43.78957459964705, -112.6933264824218 43.78933299983643))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-16					IdCoy_P3_1		2005-06-16T00:00:00Z/2005-06-16T23:55:00Z	43.798381	-112.704238	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.71368199108 43.78397880650776, -112.7137525915556 43.78404710292447, -112.7159447923522 43.78620300367753, -112.7176597919597 43.78816880182679, -112.7168586917062 43.79277571015505, -112.7058100831571 43.8263641144144, -112.673960272332 43.81977631405514, -112.6722797708501 43.81859321139113, -112.6679775706092 43.8153285072388, -112.6685486711828 43.8084280041852, -112.6713325722454 43.80601160320915, -112.6906861814373 43.7936566032645, -112.7136480916899 43.7839927033997, -112.71368199108 43.78397880650776))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-17					IdCoy_P3_1		2005-06-17T00:00:00Z/2005-06-17T23:55:00Z	43.796731	-112.711983	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7477665052143 43.77689050577077, -112.7575865098829 43.77856680728144, -112.7557351082711 43.78609911027775, -112.7201727898515 43.81906021558999, -112.7072977841989 43.82912911514965, -112.6834305742997 43.83226271629819, -112.6787330723797 43.83021961270233, -112.6752864713161 43.82831240995185, -112.6639705700515 43.80216910620885, -112.6648491705111 43.79932130647428, -112.6677736716269 43.7969355066021, -112.6693711724508 43.79619380200275, -112.6729800746799 43.79478910764521, -112.7389198020413 43.77725240691591, -112.7477665052143 43.77689050577077))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-18					IdCoy_P3_1		2005-06-18T00:00:00Z/2005-06-18T23:55:00Z	43.790612	-112.716431	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7409209031809 43.77401740670233, -112.7550442091248 43.77664350774698, -112.757093709671 43.77849550556196, -112.7565240083978 43.7798938022239, -112.7404797995881 43.80195351393485, -112.7035586840622 43.81597800892154, -112.6712447706861 43.82335100919335, -112.659384468419 43.80295910268155, -112.6592805679231 43.80027910499042, -112.6597280684972 43.79931300389664, -112.6634150700121 43.79722990653984, -112.6652852713886 43.79633930261296, -112.6717036737232 43.79402820680892, -112.7289614988118 43.77607740341118, -112.7378092024535 43.77454710328781, -112.7409209031809 43.77401740670233))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-19					IdCoy_P3_1		2005-06-19T00:00:00Z/2005-06-19T23:55:00Z	43.804976	-112.706219	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7351247992953 43.78601460152278, -112.7375590006272 43.7861980015133, -112.7400134017871 43.78705070770936, -112.7400359020294 43.78710300949209, -112.7422081012501 43.79447050324583, -112.7422331009513 43.79708240607273, -112.7105597826207 43.8480818240069, -112.6764780722994 43.82882851297904, -112.6764133724664 43.8268266159233, -112.6838239783576 43.79684990427127, -112.6856452795478 43.79582990905357, -112.7077400878759 43.78885180001166, -112.7149908920236 43.78709930716636, -112.7251683953724 43.78636550834777, -112.7351247992953 43.78601460152278))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-20					IdCoy_P3_1		2005-06-20T00:00:00Z/2005-06-20T23:55:00Z	43.809630	-112.697647	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6736602738551 43.79882070275274, -112.6953125818946 43.80226161146889, -112.7212591909016 43.81132570813962, -112.7112691829286 43.84780301978799, -112.6778658714309 43.83245021178701, -112.6715711702815 43.82556911267817, -112.6693608704024 43.82242101417448, -112.6630794689874 43.80957210898917, -112.6630052690415 43.80490490294085, -112.6660891705674 43.80249380539062, -112.672577773939 43.79897770453928, -112.6736602738551 43.79882070275274))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-21					IdCoy_P3_1		2005-06-21T00:00:00Z/2005-06-21T23:55:00Z	43.804884	-112.710891	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7253941968526 43.77503130222814, -112.7497942064102 43.7769349037536, -112.7529267077574 43.77800460522938, -112.7552323084357 43.77903990006027, -112.7653867107464 43.7936080102884, -112.6969855791245 43.83318821648704, -112.6954336797582 43.8282910160363, -112.692890580166 43.81655210984768, -112.6973464836496 43.80044050695178, -112.7084491889929 43.78716600324447, -112.7113747904598 43.78473380723312, -112.7253941968526 43.77503130222814))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-22					IdCoy_P3_1		2005-06-22T00:00:00Z/2005-06-22T23:55:00Z	43.809400	-112.699597	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6802089770584 43.79074019989078, -112.7671265107262 43.79591100748714, -112.770340112098 43.80009431357598, -112.7731303128606 43.80692881561939, -112.7734026127882 43.81155021216657, -112.7709326113598 43.81577991739513, -112.735037593231 43.84515962337056, -112.7288250904561 43.8476663194805, -112.7220902868736 43.84929741699706, -112.7106583829386 43.84813851986704, -112.6724414721995 43.81814571384961, -112.6685736711775 43.8138952113231, -112.6710711739158 43.79578270327764, -112.6802089770584 43.79074019989078))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-23					IdCoy_P3_1		2005-06-23T00:00:00Z/2005-06-23T23:55:00Z	43.804723	-112.702398	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7435615040669 43.78046050338849, -112.7473945041691 43.79342570494804, -112.6974433803338 43.83211431706548, -112.6933058777593 43.83499631841018, -112.6855291747316 43.83290551601081, -112.6761444722889 43.82526350748347, -112.6746627721396 43.82142070690272, -112.6722397731967 43.80460430251827, -112.6710608731162 43.79640320662507, -112.6758705755698 43.79499910319051, -112.730651497725 43.78192380216493, -112.7435615040669 43.78046050338849))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-24					IdCoy_P3_1		2005-06-24T00:00:00Z/2005-06-24T23:55:00Z	43.805706	-112.697182	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7398878032372 43.77633410628074, -112.7422267033622 43.77719679988266, -112.7515678066546 43.78187570434628, -112.7542951073274 43.78331570441546, -112.7539884072972 43.78778570904786, -112.7426870007893 43.8006727117676, -112.7377861987619 43.80489270628193, -112.7178091883694 43.82187931002243, -112.7131252861013 43.82556181697993, -112.6916477763172 43.83738961229054, -112.6866502745032 43.83713351534279, -112.6725805704827 43.82890491238668, -112.6693927690119 43.82617210740202, -112.6658908685475 43.82166711462989, -112.6600175679869 43.80904070817647, -112.658422267634 43.80370850968258, -112.6583427684434 43.79957770297421, -112.6607547692981 43.79511070449408, -112.6627761706628 43.79364739890282, -112.7398878032372 43.77633410628074))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-25					IdCoy_P3_1		2005-06-25T00:00:00Z/2005-06-25T23:55:00Z	43.802720	-112.697555	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.765117813008 43.76908630424034, -112.7654653131643 43.77240680645129, -112.7535223065829 43.78598930339199, -112.6891316785001 43.81840881155141, -112.6866511769371 43.81874461077354, -112.6733283712445 43.81980301036744, -112.6673258688863 43.81742820507694, -112.6672233700576 43.81403521150179, -112.6950464826011 43.79246160813158, -112.7216022943929 43.78072159982356, -112.732915299511 43.77611550273185, -112.765117813008 43.76908630424034))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-26					IdCoy_P3_1		2005-06-26T00:00:00Z/2005-06-26T23:55:00Z	43.809786	-112.695649	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7337833994151 43.78183130263505, -112.739434201444 43.78229430739935, -112.7433306024704 43.7853985069944, -112.7169905885092 43.82006381644507, -112.7108425860411 43.82605161336085, -112.7108080858802 43.82606021521499, -112.7079908843536 43.8260743096419, -112.6837911753493 43.82424021144577, -112.679868673744 43.82393351120226, -112.6596233677782 43.80631240345878, -112.6602469684425 43.80376130537118, -112.6632605702989 43.79916490065107, -112.6653980715513 43.79693680761651, -112.6809897774691 43.79009960168386, -112.7337833994151 43.78183130263505))
